Industry,Year-Month,Value,percentage change
Administrative and support services,2021-02,8432.1,0.26159023079392885
Administrative and support services,2021-03,8516.0,0.9950071749623479
Administrative and support services,2021-04,8440.9,-0.8818694222639811
Administrative and support services,2021-05,8454.3,0.15875084410430507
Administrative and support services,2021-06,8519.1,0.7664738653702985
Administrative and support services,2021-07,8590.1,0.8334213708020899
Administrative and support services,2021-08,8617.5,0.3189718396759078
Administrative and support services,2021-09,8643.8,0.3051929213808924
Administrative and support services,2021-10,8820.6,2.045396700525237
Administrative and support services,2021-11,8884.6,0.7255742239757001
Administrative and support services,2021-12,8950.9,0.7462350584156674
Administrative and support services,2022-01,8987.3,0.4066630171267738
Administrative and support services,2022-02,9046.8,0.6620453306332319
Administrative and support services,2022-03,9121.9,0.8301277799884987
Administrative and support services,2022-04,9069.3,-0.5766342538287006
Administrative and support services,2022-05,9044.9,-0.2690395069079199
Administrative and support services,2022-06,9047.9,0.033167862552385685
Administrative and support services,2022-07,9076.9,0.32051636291294816
Administrative and support services,2022-08,9071.9,-0.05508488580903137
Administrative and support services,2022-09,9084.4,0.1377881149483562
Administrative and support services,2022-10,9077.8,-0.07265201884549821
Administrative and support services,2022-11,9049.4,-0.3128511313313709
Administrative and support services,2022-12,9026.3,-0.25526554246690925
Administrative and support services,2023-01,9040.4,0.15621018579041746
Administrative and support services,2023-02,9020.6,-0.21901685766115842
Administrative and support services,2023-03,9014.1,-0.07205729108928915
Administrative and support services,2023-04,9002.1,-0.1331247711917949
Administrative and support services,2023-05,9004.8,0.02999300163293306
Administrative and support services,2023-06,8990.8,-0.15547263681592316
Administrative and support services,2023-07,8956.6,-0.3803888419272927
Administrative and support services,2023-08,8934.7,-0.24451242659044858
Administrative and support services,2023-09,8920.8,-0.15557321454555684
Administrative and support services,2023-10,8906.0,-0.16590440319252941
Administrative and support services,2023-11,8900.0,-0.0673703121491176
Administrative and support services,2023-12,8881.1,-0.21235955056179145
Air transportation,2014-01,441.4,
Air transportation,2014-02,440.6,-0.1812415043044746
Air transportation,2014-03,442.1,0.3404448479346289
Air transportation,2014-04,440.2,-0.4297670210359761
Air transportation,2014-05,442.7,0.5679236710586011
Air transportation,2014-06,443.6,0.20329794443190163
Air transportation,2014-07,444.2,0.13525698827772104
Air transportation,2014-08,443.8,-0.09004952723997706
Air transportation,2014-09,444.2,0.09013068949976777
Air transportation,2014-10,447.3,0.6978838361098694
Air transportation,2014-11,449.8,0.5589090096132399
Air transportation,2014-12,448.8,-0.22232103156958338
Air transportation,2015-01,450.0,0.2673796791443861
Air transportation,2015-02,451.4,0.31111111111110645
Air transportation,2015-03,451.0,-0.08861320336729372
Air transportation,2015-04,453.5,0.5543237250554389
Air transportation,2015-05,454.1,0.13230429988975168
Air transportation,2015-06,456.1,0.4404316229905225
Air transportation,2015-07,459.3,0.7016005262003855
Air transportation,2015-08,460.8,0.3265839320705455
Air transportation,2015-09,464.0,0.694444444444442
Air transportation,2015-10,465.2,0.2586206896551646
Air transportation,2015-11,466.3,0.2364574376612305
Air transportation,2015-12,468.0,0.3645721638430244
Air transportation,2016-01,469.5,0.3205128205128194
Air transportation,2016-02,470.4,0.191693290734829
Air transportation,2016-03,471.5,0.23384353741497943
Air transportation,2016-04,473.8,0.4878048780487809
Air transportation,2016-05,477.2,0.7176023638665985
Air transportation,2016-06,478.3,0.23051131601006247
Air transportation,2016-07,479.4,0.22998118335770812
Air transportation,2016-08,481.1,0.35460992907803135
Air transportation,2016-09,481.0,-0.02078569943878561
Air transportation,2016-10,481.5,0.10395010395010118
Air transportation,2016-11,482.3,0.1661474558670939
Air transportation,2016-12,484.2,0.39394567696453553
Air transportation,2017-01,485.7,0.30978934324659146
Air transportation,2017-02,485.8,0.02058884084825685
Air transportation,2017-03,488.8,0.6175380815150344
Air transportation,2017-04,489.1,0.06137479541734603
Air transportation,2017-05,490.1,0.2044571662236816
Air transportation,2017-06,490.2,0.02040399918383784
Air transportation,2017-07,490.7,0.1019991840065293
Air transportation,2017-08,492.9,0.4483391073975884
Air transportation,2017-09,493.9,0.2028809089064776
Air transportation,2017-10,496.4,0.5061753391374824
Air transportation,2017-11,498.1,0.34246575342467
Air transportation,2017-12,496.6,-0.30114434852439587
Air transportation,2018-01,496.5,-0.0201369311316979
Air transportation,2018-02,497.0,0.10070493454179541
Air transportation,2018-03,497.1,0.02012072434607326
Air transportation,2018-04,498.0,0.18105009052504784
Air transportation,2018-05,496.9,-0.22088353413655115
Air transportation,2018-06,496.5,-0.0804990943851891
Air transportation,2018-07,497.1,0.12084592145016337
Air transportation,2018-08,497.2,0.020116676724990512
Air transportation,2018-09,496.9,-0.06033789219630492
Air transportation,2018-10,495.5,-0.28174683034815073
Air transportation,2018-11,496.0,0.10090817356205317
Air transportation,2018-12,498.2,0.44354838709677047
Air transportation,2019-01,499.0,0.16057808109193328
Air transportation,2019-02,501.2,0.44088176352705677
Air transportation,2019-03,500.0,-0.23942537909018569
Air transportation,2019-04,500.6,0.12000000000000899
Air transportation,2019-05,502.1,0.29964043148222874
Air transportation,2019-06,505.2,0.6174068910575592
Air transportation,2019-07,507.1,0.376088677751385
Air transportation,2019-08,506.1,-0.19719976336027845
Air transportation,2019-09,506.4,0.05927682276229973
Air transportation,2019-10,509.5,0.6121642969984187
Air transportation,2019-11,511.2,0.33366045142295686
Air transportation,2019-12,513.1,0.37167449139281494
Air transportation,2020-01,514.2,0.21438316117716738
Air transportation,2020-02,516.7,0.48619214313496695
Air transportation,2020-03,517.3,0.11612154054574386
Air transportation,2020-04,441.2,-14.710999420065718
Air transportation,2020-05,394.5,-10.584768812330003
Air transportation,2020-06,391.2,-0.8365019011406849
Air transportation,2020-07,412.6,5.470347648261775
Air transportation,2020-08,425.6,3.150751333010171
Air transportation,2020-09,426.8,0.28195488721804995
Air transportation,2020-10,409.8,-3.9831302717900696
Air transportation,2020-11,417.8,1.9521717911176184
Air transportation,2020-12,425.2,1.771182383915737
Air transportation,2021-01,442.2,3.998118532455308
Air transportation,2021-02,439.9,-0.5201266395296278
Air transportation,2021-03,446.4,1.4776085473971357
Air transportation,2021-04,449.5,0.694444444444442
Air transportation,2021-05,453.7,0.9343715239154671
Air transportation,2021-06,457.1,0.7493938726030436
Air transportation,2021-07,459.7,0.5688033253117508
Air transportation,2021-08,464.2,0.9788992821405218
Air transportation,2021-09,469.9,1.2279190004308438
Air transportation,2021-10,474.8,1.0427750585231044
Air transportation,2021-11,476.8,0.4212299915753892
Air transportation,2021-12,479.3,0.5243288590603967
Air transportation,2022-01,481.3,0.41727519298977445
Air transportation,2022-02,483.0,0.35321005609807443
Air transportation,2022-03,487.7,0.9730848861283725
Air transportation,2022-04,492.2,0.9226983801517319
Air transportation,2022-05,498.6,1.3002844372206557
Air transportation,2022-06,505.0,1.2835940633774579
Air transportation,2022-07,513.0,1.5841584158415856
Air transportation,2022-08,515.0,0.3898635477582957
Air transportation,2022-09,517.1,0.4077669902912584
Air transportation,2022-10,521.6,0.8702378650164322
Air transportation,2022-11,526.6,0.9585889570552064
Air transportation,2022-12,530.3,0.7026205848841505
Air transportation,2023-01,534.0,0.6977182726758624
Air transportation,2023-02,536.0,0.3745318352059934
Air transportation,2023-03,542.5,1.2126865671641784
Air transportation,2023-04,544.9,0.4423963133640463
Air transportation,2023-05,546.5,0.29363185905670885
Air transportation,2023-06,549.6,0.5672461116194016
Air transportation,2023-07,552.5,0.527656477438132
Air transportation,2023-08,555.7,0.5791855203620022
Air transportation,2023-09,560.0,0.7737988123087902
Air transportation,2023-10,562.8,0.49999999999998934
Air transportation,2023-11,566.0,0.5685856432125158
Air transportation,2023-12,569.9,0.6890459363957602
Ambulatory health care services,2014-01,6546.2,
Ambulatory health care services,2014-02,6557.6,0.17414683327732217
Ambulatory health care services,2014-03,6574.6,0.2592411857996746
Ambulatory health care services,2014-04,6581.1,0.09886533021019606
Ambulatory health care services,2014-05,6599.6,0.2811080214553785
Ambulatory health care services,2014-06,6612.6,0.19698163525061485
Ambulatory health care services,2014-07,6635.8,0.3508453558358271
Ambulatory health care services,2014-08,6653.7,0.2697489375810047
Ambulatory health care services,2014-09,6669.8,0.2419706328809612
Ambulatory health care services,2014-10,6688.7,0.28336681759573157
Ambulatory health care services,2014-11,6715.5,0.40067576659141846
Ambulatory health care services,2014-12,6735.6,0.2993075720348459
Ambulatory health care services,2015-01,6754.4,0.2791139616366678
Ambulatory health care services,2015-02,6770.9,0.2442852066800949
Ambulatory health care services,2015-03,6785.3,0.21267482904785417
Ambulatory health care services,2015-04,6806.1,0.3065450311703355
Ambulatory health care services,2015-05,6832.4,0.3864180661465433
Ambulatory health care services,2015-06,6857.4,0.36590363561852524
Ambulatory health care services,2015-07,6867.4,0.14582786478840593
Ambulatory health care services,2015-08,6884.6,0.250458688877897
Ambulatory health care services,2015-09,6893.3,0.12636899747262564
Ambulatory health care services,2015-10,6921.5,0.4090928872963584
Ambulatory health care services,2015-11,6930.3,0.12714007079390743
Ambulatory health care services,2015-12,6952.9,0.32610420905299087
Ambulatory health care services,2016-01,6967.7,0.21286082066476197
Ambulatory health care services,2016-02,6988.3,0.295649927522712
Ambulatory health care services,2016-03,7008.8,0.2933474521700452
Ambulatory health care services,2016-04,7025.7,0.24112544230110444
Ambulatory health care services,2016-05,7052.2,0.37718661485688365
Ambulatory health care services,2016-06,7072.5,0.2878534358072615
Ambulatory health care services,2016-07,7090.5,0.25450689289501227
Ambulatory health care services,2016-08,7112.6,0.31168464847330934
Ambulatory health care services,2016-09,7132.0,0.27275539183981845
Ambulatory health care services,2016-10,7154.2,0.3112731351654574
Ambulatory health care services,2016-11,7166.6,0.17332476028069088
Ambulatory health care services,2016-12,7192.5,0.36139871068567864
Ambulatory health care services,2017-01,7200.8,0.115397984011123
Ambulatory health care services,2017-02,7220.1,0.2680257749138937
Ambulatory health care services,2017-03,7226.8,0.09279649866344997
Ambulatory health care services,2017-04,7251.2,0.33763214700834876
Ambulatory health care services,2017-05,7261.4,0.14066637246248348
Ambulatory health care services,2017-06,7288.1,0.36769768915085876
Ambulatory health care services,2017-07,7320.0,0.43769981202232966
Ambulatory health care services,2017-08,7328.3,0.11338797814208768
Ambulatory health care services,2017-09,7350.7,0.3056643423440475
Ambulatory health care services,2017-10,7362.8,0.1646101731807903
Ambulatory health care services,2017-11,7377.8,0.20372684304883482
Ambulatory health care services,2017-12,7388.2,0.14096343083302987
Ambulatory health care services,2018-01,7402.9,0.1989659186270032
Ambulatory health care services,2018-02,7421.7,0.25395453133232326
Ambulatory health care services,2018-03,7434.0,0.16573022353369993
Ambulatory health care services,2018-04,7446.0,0.16142050040355294
Ambulatory health care services,2018-05,7465.6,0.263228579102881
Ambulatory health care services,2018-06,7475.5,0.13260822974709985
Ambulatory health care services,2018-07,7481.2,0.07624908032908273
