Industry,Year-Month,Value,percentage change
Wholesale trade,2015-11,5778.6,0.024233192550027205
Wholesale trade,2015-12,5776.4,-0.03807150520889202
Wholesale trade,2016-01,5778.5,0.03635482307320359
Wholesale trade,2016-02,5776.2,-0.03980271696807369
Wholesale trade,2016-03,5780.0,0.06578719573422376
Wholesale trade,2016-04,5784.9,0.08477508650517329
Wholesale trade,2016-05,5782.5,-0.041487320437683106
Wholesale trade,2016-06,5778.8,-0.06398616515347344
Wholesale trade,2016-07,5781.8,0.05191389215755127
Wholesale trade,2016-08,5784.3,0.043239129682803856
Wholesale trade,2016-09,5795.2,0.1884411251145357
Wholesale trade,2016-10,5797.1,0.03278575372722692
Wholesale trade,2016-11,5800.9,0.06555001638748337
Wholesale trade,2016-12,5796.9,-0.06895481735592623
Wholesale trade,2017-01,5804.9,0.13800479566665746
Wholesale trade,2017-02,5807.5,0.04478974659340995
Wholesale trade,2017-03,5808.5,0.01721911321566072
Wholesale trade,2017-04,5807.5,-0.017216148747523086
Wholesale trade,2017-05,5805.8,-0.029272492466636546
Wholesale trade,2017-06,5811.6,0.09990009990010762
Wholesale trade,2017-07,5814.3,0.046458806524873886
Wholesale trade,2017-08,5816.2,0.03267805238806876
Wholesale trade,2017-09,5814.6,-0.027509370379275033
Wholesale trade,2017-10,5820.8,0.10662814295050449
Wholesale trade,2017-11,5822.4,0.027487630566236376
Wholesale trade,2017-12,5824.7,0.03950261060732263
Wholesale trade,2018-01,5824.1,-0.010300959706066593
Wholesale trade,2018-02,5826.4,0.03949108016687575
Wholesale trade,2018-03,5839.9,0.23170396814500283
Wholesale trade,2018-04,5815.6,-0.41610301546257666
Wholesale trade,2018-05,5820.9,0.09113419079715968
Wholesale trade,2018-06,5823.7,0.048102527100613024
Wholesale trade,2018-07,5836.6,0.22150866287755644
Wholesale trade,2018-08,5854.9,0.31353870404000617
Wholesale trade,2018-09,5850.9,-0.06831884404515653
Wholesale trade,2018-10,5857.4,0.11109401972346777
Wholesale trade,2018-11,5865.8,0.14340833817052534
Wholesale trade,2018-12,5870.6,0.0818302703808449
Wholesale trade,2019-01,5879.6,0.15330630599939
Wholesale trade,2019-02,5885.2,0.09524457446083989
Wholesale trade,2019-03,5883.3,-0.03228437436280096
Wholesale trade,2019-04,5890.1,0.11558139139598023
Wholesale trade,2019-05,5889.1,-0.016977640447535247
Wholesale trade,2019-06,5880.9,-0.1392402913857893
Wholesale trade,2019-07,5887.4,0.11052730024316837
Wholesale trade,2019-08,5885.9,-0.025478139756085483
Wholesale trade,2019-09,5888.7,0.04757131449735219
Wholesale trade,2019-10,5894.4,0.09679555759334324
Wholesale trade,2019-11,5894.7,0.005089576547234742
Wholesale trade,2019-12,5898.3,0.06107181027024122
Wholesale trade,2020-01,5897.0,-0.02204024888528
Wholesale trade,2020-02,5891.7,-0.08987620824147946
Wholesale trade,2020-03,5875.1,-0.28175229560227777
Wholesale trade,2020-04,5484.8,-6.643291178022503
Wholesale trade,2020-05,5502.4,0.32088681446906797
Wholesale trade,2020-06,5542.0,0.71968595521954
Wholesale trade,2020-07,5523.3,-0.33742331288343363
Wholesale trade,2020-08,5539.3,0.28968189307116976
Wholesale trade,2020-09,5565.4,0.47117866878485515
Wholesale trade,2020-10,5578.6,0.23717971754053657
Wholesale trade,2020-11,5590.8,0.2186928620083961
Wholesale trade,2020-12,5600.1,0.16634470916505606
Wholesale trade,2021-01,5612.5,0.2214246174175427
Wholesale trade,2021-02,5621.1,0.15322939866371232
Wholesale trade,2021-03,5635.1,0.24906157157851272
Wholesale trade,2021-04,5652.4,0.30700431225709757
Wholesale trade,2021-05,5671.2,0.3326020805321628
Wholesale trade,2021-06,5697.6,0.4655099449851985
Wholesale trade,2021-07,5722.8,0.44229149115415645
Wholesale trade,2021-08,5739.9,0.29880478087649376
Wholesale trade,2021-09,5753.2,0.23171135385633423
Wholesale trade,2021-10,5774.2,0.36501425293749
Wholesale trade,2021-11,5801.2,0.4675972429081021
Wholesale trade,2021-12,5829.1,0.48093497896988247
Wholesale trade,2022-01,5851.6,0.3859944073699273
Wholesale trade,2022-02,5878.3,0.456285460386896
Wholesale trade,2022-03,5915.4,0.6311348519129512
Wholesale trade,2022-04,5946.9,0.5325083679886378
Wholesale trade,2022-05,5970.1,0.39011922177942804
Wholesale trade,2022-06,5984.5,0.2412019899164175
Wholesale trade,2022-07,6001.1,0.27738324003676595
Wholesale trade,2022-08,6019.8,0.31160953825131177
Wholesale trade,2022-09,6024.9,0.08472042260538881
Wholesale trade,2022-10,6043.9,0.3153579312519694
Wholesale trade,2022-11,6050.3,0.10589189099754481
Wholesale trade,2022-12,6063.3,0.21486537857626775
Wholesale trade,2023-01,6074.5,0.184717892896602
Wholesale trade,2023-02,6087.0,0.20577825335419409
Wholesale trade,2023-03,6096.2,0.1511417775587276
Wholesale trade,2023-04,6095.2,-0.016403661297204053
Wholesale trade,2023-05,6102.4,0.11812573828586803
Wholesale trade,2023-06,6103.8,0.022941793392772247
Wholesale trade,2023-07,6120.1,0.2670467577574609
Wholesale trade,2023-08,6121.6,0.024509403441119737
Wholesale trade,2023-09,6133.3,0.19112650287507194
Wholesale trade,2023-10,6145.2,0.19402279360212216
Wholesale trade,2023-11,6152.1,0.11228275727397374
Wholesale trade,2023-12,6159.5,0.12028413062206145
